0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	4.1122197511446e-10	1.4693703561530e-09	3.0732162465598e-09	4.3508307857352e-09	4.2744596089205e-09	2.9114986070418e-09	1.3350878460956e-09	3.4511193275557e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	7.1497418478937e-11	1.4445532028425e-09	7.2741566278996e-09	2.3980387634921e-08	5.5096587308624e-08	8.9080474774558e-08	1.0154958521526e-07	8.1648346215397e-08	4.6274922419165e-08	1.8434295888099e-08	5.0853449673573e-09	8.7263005876668e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	1.6170492645987e-09	1.3363608899770e-08	7.1927858656566e-08	2.7080403929149e-07	7.1856894867294e-07	1.3452995749249e-06	1.7774535110038e-06	1.6573917749394e-06	1.0906761929235e-06	5.0649346390056e-07	1.6591497302936e-07	3.8249525303058e-08	6.0969383696270e-09	5.4534938870605e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	6.1982857337095e-10	9.7058270256589e-09	8.6265590859479e-08	5.3341959942216e-07	2.3244879824719e-06	7.1476180130414e-06	1.5511134280275e-05	2.3756719215825e-05	2.5679860987180e-05	1.9591264821880e-05	1.0548595008181e-05	4.0085100820225e-06	1.0749679293550e-06	2.0333758352786e-07	2.7011137905040e-08	2.3858315496896e-09	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	2.7208452730602e-09	4.1447471516821e-08	4.2185346195467e-07	3.0197899415097e-06	1.5251759447431e-05	5.4363960881835e-05	1.3676161829662e-04	2.4281837187313e-04	3.0427302548137e-04	2.6909773744388e-04	1.6796596169466e-04	7.3994064736890e-05	2.3005704731736e-05	5.0481163172365e-06	7.8165735001482e-07	8.5279785663822e-08	6.4147323823615e-09	1.8116037951700e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
4.1394786707031e-10	5.0293626710288e-10	5.6594582276434e-10	5.9394428410079e-10	5.8274593214150e-10	5.3403715399685e-10	4.5496026346982e-10	3.5639697659417e-10	2.5051960085928e-10	1.4836687612664e-10	5.8095218302506e-11	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	2.0193601662206e-10	7.8943482775229e-09	1.3390381343930e-07	1.5756282827899e-06	1.3071613280052e-05	7.6530158407976e-05	3.1622540659561e-04	9.2219993924615e-04	1.8980956016497e-03	2.7572479773737e-03	2.8268211993611e-03	2.0454347126576e-03	1.0445702661821e-03	3.7649081254093e-04	9.5771307515647e-05	1.7194048538063e-05	2.1785041753044e-06	1.9465849834068e-07	1.2119548404378e-08	3.7001820862412e-10	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00	0.0000000000000e+00
